date,port,vessel_type,vessel_availability,open_vessel,availability_date,regional_vessel_supply,active_route_observations,avg_wait_hours,source,source_type
2024-05-01,Kolkata / Haldia Dock Complex (HDC),Handysize,6.59,1.52,2024-05-01,82.62585062541909,93,32.15086021505377,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-05-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,6.68,1.57,2024-05-01,84.20438375689226,93,29.229784946236556,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-05-01,Paradip Port,Capesize,6.68,1.57,2024-05-01,84.27719175268611,93,29.095053763440863,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-05-01,Paradip Port,MR Tanker,4.3,1.02,2024-05-01,41.378207795696795,31,28.291290322580643,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-05-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.85,1.67,2024-05-01,87.27248829473048,93,23.55225806451613,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-05-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,5.26,1.34,2024-05-01,58.6872109480647,31,16.308064516129033,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-05-01,Visakhapatnam Port (Vizag),Capesize,4.24,0.99,2024-05-01,40.334026084271756,31,30.223548387096777,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-05-01,Visakhapatnam Port (Vizag),MR Tanker,5.58,1.34,2024-05-01,64.43342695357482,62,25.721774193548388,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-05-01,Visakhapatnam Port (Vizag),Panamax,6.66,1.56,2024-05-01,83.81169705651327,93,29.956451612903223,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-06-01,Chennai Port,MR Tanker,6.58,1.55,2024-06-01,82.50270189103797,90,28.49866666666667,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-06-01,Chennai Port,Panamax,5.45,1.29,2024-06-01,62.03311365734222,60,27.576833333333333,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-06-01,Chennai Port,Supramax,6.62,1.58,2024-06-01,83.22872195795426,60,27.155166666666666,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-06-01,Kamarajar Port (Ennore),MR Tanker,5.35,1.24,2024-06-01,60.22657470408495,60,30.919833333333333,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-06-01,Kamarajar Port (Ennore),Panamax,3.99,0.89,2024-06-01,35.89532707464393,30,37.144,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-06-01,Kolkata / Haldia Dock Complex (HDC),Handysize,6.15,1.31,2024-06-01,74.70985233516842,90,42.919333333333334,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-06-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,6.23,1.36,2024-06-01,76.1036499461619,90,40.34011111111111,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-06-01,Paradip Port,Capesize,6.11,1.29,2024-06-01,74.02847486178909,90,44.18022222222222,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-06-01,Paradip Port,MR Tanker,4.09,0.93,2024-06-01,37.624049213881136,30,33.945,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-06-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.71,1.63,2024-06-01,84.79451514283699,90,24.25766666666667,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-06-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.84,1.14,2024-06-01,51.166193025216835,30,28.285666666666668,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-06-01,Visakhapatnam Port (Vizag),Capesize,3.82,0.82,2024-06-01,32.72987598025865,30,43.001666666666665,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-06-01,Visakhapatnam Port (Vizag),MR Tanker,5.07,1.11,2024-06-01,55.2420655162239,60,40.14366666666667,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-06-01,Visakhapatnam Port (Vizag),Panamax,6.26,1.37,2024-06-01,76.67238517949366,90,39.28766666666667,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-07-01,Chennai Port,MR Tanker,6.34,1.38,2024-07-01,78.15051221516622,93,40.43247311827957,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-07-01,Chennai Port,Panamax,5.08,1.09,2024-07-01,55.4942553071849,62,42.26370967741936,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-07-01,Chennai Port,Supramax,6.32,1.37,2024-07-01,77.6788291298856,62,41.30532258064516,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-07-01,Kamarajar Port (Ennore),MR Tanker,5.04,1.07,2024-07-01,54.730119992989316,62,43.67774193548387,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-07-01,Kamarajar Port (Ennore),Panamax,3.94,0.86,2024-07-01,34.91718092553696,31,40.24741935483871,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-07-01,Kolkata / Haldia Dock Complex (HDC),Handysize,5.82,1.11,2024-07-01,68.68210255944634,93,57.953763440860214,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-07-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,5.91,1.15,2024-07-01,70.29695252840644,93,54.965483870967745,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-07-01,Paradip Port,Capesize,5.61,1.01,2024-07-01,65.0,93,66.03236559139785,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-07-01,Paradip Port,MR Tanker,3.37,0.63,2024-07-01,24.59738838524283,31,59.344193548387096,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-07-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.58,1.51,2024-07-01,82.42555600331103,93,32.52150537634409,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-07-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.81,1.11,2024-07-01,50.58913725787273,31,31.293548387096774,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-07-01,Visakhapatnam Port (Vizag),Capesize,3.57,0.71,2024-07-01,28.20548071630715,31,52.667419354838714,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-07-01,Visakhapatnam Port (Vizag),MR Tanker,4.81,0.97,2024-07-01,50.61388247180746,62,51.29483870967742,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-07-01,Visakhapatnam Port (Vizag),Panamax,5.75,1.07,2024-07-01,67.42960746819612,93,60.27150537634409,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-08-01,Chennai Port,MR Tanker,6.44,1.43,2024-08-01,79.83706614806056,93,37.31150537634409,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-08-01,Chennai Port,Panamax,5.21,1.15,2024-08-01,57.73785142018922,62,38.111935483870965,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-08-01,Chennai Port,Supramax,6.51,1.47,2024-08-01,81.19008624547469,62,34.80774193548387,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-08-01,Kamarajar Port (Ennore),MR Tanker,5.09,1.09,2024-08-01,55.59989372406697,62,42.068225806451615,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-08-01,Kamarajar Port (Ennore),Panamax,3.92,0.85,2024-08-01,34.47126826813709,31,41.07258064516129,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-08-01,Kolkata / Haldia Dock Complex (HDC),Handysize,5.7,1.05,2024-08-01,66.66003915511247,93,61.695591397849455,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-08-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,5.75,1.08,2024-08-01,67.56900601720605,93,60.013548387096776,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-08-01,Paradip Port,Capesize,5.68,1.04,2024-08-01,66.15828572839266,93,62.62408602150538,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-08-01,Paradip Port,MR Tanker,3.34,0.62,2024-08-01,24.0803528333085,31,60.30096774193548,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-08-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.5,1.47,2024-08-01,80.94272500198352,93,35.26548387096774,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-08-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.78,1.1,2024-08-01,50.02764989685436,31,32.33258064516129,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-08-01,Visakhapatnam Port (Vizag),Capesize,3.63,0.73,2024-08-01,29.348153690996813,31,50.55290322580645,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-08-01,Visakhapatnam Port (Vizag),MR Tanker,4.8,0.96,2024-08-01,50.42988684636354,62,51.63532258064516,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-08-01,Visakhapatnam Port (Vizag),Panamax,5.79,1.09,2024-08-01,68.14862274349791,93,58.94096774193549,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-09-01,Chennai Port,MR Tanker,6.26,1.37,2024-09-01,76.7519432648151,90,39.14044444444444,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-09-01,Chennai Port,Panamax,5.05,1.1,2024-09-01,54.92620490653833,60,40.72816666666667,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-09-01,Chennai Port,Supramax,6.16,1.32,2024-09-01,74.86710714683394,60,42.62833333333333,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-09-01,Kamarajar Port (Ennore),MR Tanker,4.96,1.05,2024-09-01,53.27556977859208,60,43.782666666666664,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-09-01,Kamarajar Port (Ennore),Panamax,3.61,0.73,2024-09-01,28.949636028812144,30,49.997,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-09-01,Kolkata / Haldia Dock Complex (HDC),Handysize,5.66,1.07,2024-09-01,65.92195629632018,90,59.18133333333333,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-09-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,5.63,1.05,2024-09-01,65.35586299185945,90,60.228888888888896,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-09-01,Paradip Port,Capesize,5.49,0.99,2024-09-01,62.903225806451616,90,66.52411111111111,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-09-01,Paradip Port,MR Tanker,3.38,0.65,2024-09-01,24.816878704594227,30,57.644666666666666,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-09-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.37,1.43,2024-09-01,78.74774039538039,90,35.44722222222222,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2024-09-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.75,1.1,2024-09-01,49.45368272223381,30,31.454666666666665,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
